DETAIL_LAB_PROCEDURE_ID,LAB_PROCEDURE_NAME,ntk_score_lab,n_patients_with_abnormal,abnormal_rate_patients_pos,abnormal_rate_patients_neg
7790,Protein S Antigen Actual/Normal Platelet Poor Plasma Immunologic Method,0.0,0,0.0,0.0
7740,Phosphatidylserine Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
678,Respiratory Syncytial Virus Antigen dup,0.0,0,0.0,0.0
7744,Platelet Aggregation Epinephrine Induced Qualitative Platelet Rich Plasma,0.0,0,0.0,0.0
7745,Platelet Aggregation Platelet Poor Plasma,0.0,0,0.0,0.0
679,Respiratory Syncytial Virus Titer,0.0,0,0.0,0.0
7555,Bacteria Anal Culture,0.0,0,0.0,0.0
7568,Bacteria Cervix Aerobe Culture,0.0,0,0.0,0.0
7593,Bacteria Tissue Aerobe Culture,0.0,0,0.0,0.0
7600,Bacteria Wound Aerobe Culture,0.0,0,0.0,0.0
7604,Bacteria Wound Deep Culture,0.0,0,0.0,0.0
7605,Bordetella pertussis Qualitative Nasopharynx Organism Culture,0.0,0,0.0,0.0
7616,Streptococcus pyogenes (Group A) Qualitative Throat Culture,0.0,0,0.0,0.0
7619,Urinalysis Complete W Reflex Culture Panel Urine,0.0,0,0.0,0.0
6705,Epstein Barr Viral Capsid Antibody IgM Qualitative Serum Immunoassay,0.0,0,0.0,0.0
7469,Streptococcus pneumoniae 7 Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
6739,Ethanol Qualitative Blood,0.0,0,0.0,0.0
2526,Babesia sp. Antibody IgG Quantitative,0.0,0,0.0,0.0
2527,Babesia sp. Antibody IgM Quantitative,0.0,0,0.0,0.0
7653,Arsenic Qualitative Blood,0.0,0,0.0,0.0
2542,Chromosome Analysis Amniotic Fluid,0.0,0,0.0,0.0
2544,Chromosome Analysis Blood FISH,0.0,0,0.0,0.0
2545,Chromosome Analysis Bone Marrow,0.0,0,0.0,0.0
7481,Streptococcus pneumoniae 9 Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
7434,Streptococcus pneumoniae 18 Antibody IgG Quantitative Serum,0.0,0,0.0,0.0
7435,Streptococcus pneumoniae 18 Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
7440,Streptococcus pneumoniae 23 Antibody IgG Panel Quantitative Serum,0.0,0,0.0,0.0
3244,Black Pepper Antibody IgE (Piper nigrum),0.0,0,0.0,0.0
7454,Streptococcus pneumoniae 5 Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
3191,Bell Pepper Antibody IgE,0.0,0,0.0,0.0
7463,Streptococcus pneumoniae 6 Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
7380,Lyme disease (Borrelia burgdorferi) Antibody Qualitative CSF Immunoassay,0.0,0,0.0,0.0
7384,Lyme disease (Borrelia burgdorferi) Antibody Qualitative Synovial Fluid Immunoblot (IB),0.0,0,0.0,0.0
7387,Lyme disease (Borrelia burgdorferi) Antibody Quantitative CSF Immunoassay,0.0,0,0.0,0.0
3252,Black Walnut Antibody IgE (Juglans nigra),0.0,0,0.0,0.0
7657,Arsenic Qualitative Unspecified Specimen,0.0,0,0.0,0.0
666,Mycoplasma Antibody IgG/IgM,0.0,0,0.0,0.0
6722,Erythrocytes Body Fluid Automated Count,0.0,0,0.0,0.0
4310,Ginger Antibody IgE (Zingiber officinale),0.0,0,0.0,0.0
4321,Gluten Antibody IgE RAST,0.0,0,0.0,0.0
4323,Gluten Antibody IgG mCnc,0.0,0,0.0,0.0
4334,Goat milk Antibody IgE,0.0,0,0.0,0.0
6421,"6-Monoacetylmorphine (6-MAM) Quantitative, Urine confirmatory",0.0,0,0.0,0.0
6422,"Acetaminophen Qualitative, Urine",0.0,0,0.0,0.0
4349,Goose feather Antibody IgE RAST,0.0,0,0.0,0.0
6712,Epstein Barr Virus Nuclear Antibody IgG Qualitative Serum Immunoassay,0.0,0,0.0,0.0
4371,Grape Antibody IgE RAST (Vitis vinifera),0.0,0,0.0,0.0
4378,Grapefruit Antibody IgE (Citrus paradisis),0.0,0,0.0,0.0
7553,Bacteria 24 hr Urine Culture,0.0,0,0.0,0.0
4412,Grey Alder Antibody IgE (Alnus incana),0.0,0,0.0,0.0
7663,Arsenic Quantitative Urine,0.0,0,0.0,0.0
7675,Cadmium Mass/Time 24 hr Urine,0.0,0,0.0,0.0
2514,HIV1 P24 Antibody,0.0,0,0.0,0.0
1061,HCG Absolute,0.0,0,0.0,0.0
2521,Aerobic Culture Bacteria Identified Unspecified,0.0,0,0.0,0.0
6708,Epstein Barr Virus Early Antibody IgG Qualitative Serum Immunoassay,0.0,0,0.0,0.0
7682,Cadmium Quantitative 24 hr Urine,0.0,0,0.0,0.0
7689,Cadmium Quantitative Urine,0.0,0,0.0,0.0
7691,Cadmium/Creatinine Mass Ratio 24 hr Urine,0.0,0,0.0,0.0
7508,Syphilis (Treponema pallidum) Antibody IgG Qualitative Serum Immunofluorescence,0.0,0,0.0,0.0
7510,Syphilis (Treponema pallidum) Antibody IgG Quantitative CSF Immunofluorescence,0.0,0,0.0,0.0
7511,Syphilis (Treponema pallidum) Antibody IgG Quantitative Serum Immunoassay,0.0,0,0.0,0.0
7514,Syphilis (Treponema pallidum) Antibody IgG+IgM Qualitative Serum Immunoassay,0.0,0,0.0,0.0
4406,Green Pepper Antibody IgE,0.0,0,0.0,0.0
2769,Coccidioides Antibody Latex Agglutination,0.0,0,0.0,0.0
2771,Histoplasma capsulatum Yeast Phase Antibody by Complement Fixation CSF,0.0,0,0.0,0.0
6906,"Herpes simplex Antibody IgM Immunoassay, Serum Qualitative",0.0,0,0.0,0.0
2788,Lymphocytic choriomeningitis Virus Antibody IgG,0.0,0,0.0,0.0
2789,Lymphocytic choriomeningitis Virus Antibody IgM,0.0,0,0.0,0.0
653,Lyme disease (Borrelia burgdorferi) Titer,0.0,0,0.0,0.0
2799,Blastomyces dermatitidis Antibody Serum Immune diffusion,0.0,0,0.0,0.0
2800,Neisseria gonorrhoeae rRNA Probe PCR Qualitative,0.0,0,0.0,0.0
2802,Chlamydia trachomatis DFA,0.0,0,0.0,0.0
2805,Dengue Fever Antibody IgG/IgM Interpretation,0.0,0,0.0,0.0
2810,Rabies Virus Antibody IgG,0.0,0,0.0,0.0
2813,Toxoplasma gondii Antibody IgG and IgM panel,0.0,0,0.0,0.0
2814,"Toxoplasma gondii Antibody, CSF",0.0,0,0.0,0.0
470,Influenza A/B Antigen DFA Immunofluorescence,0.0,0,0.0,0.0
2816,Borrelia sp. DNA,0.0,0,0.0,0.0
2820,Herpes Virus 8 Antibody Qualitative,0.0,0,0.0,0.0
6911,"Histoplasma capsulatum Antigen Immunoassay, Serum Qualitative",0.0,0,0.0,0.0
6918,History of Neural Tube Defect,0.0,0,0.0,0.0
650,Lyme disease (Borrelia burgdorferi) Panel,0.0,0,0.0,0.0
6874,Hepatitis B Core Antibody Quantitative Serum Immunoassay,0.0,0,0.0,0.0
934,Complete Blood Count with Automated Differential,0.0,0,0.0,0.0
6898,Herpes simplex 1 Antibody IgG Qualitative Serum Immunoassay,0.0,0,0.0,0.0
6902,Herpes simplex 1+2 DNA Qualitative PCR Unspecified Specimen,0.0,0,0.0,0.0
578,Direct O and P,0.0,0,0.0,0.0
629,HIV 1+2 Antibody Qualitative Immunoassay,0.0,0,0.0,0.0
582,Ehrlichia Antibody,0.0,0,0.0,0.0
595,Francisella tularensis Agglutinins,0.0,0,0.0,0.0
3076,Aspergillus versicolor Antibody IgG,0.0,0,0.0,0.0
2815,Bordetella pertussis and Bordetella parapertussis DNA Qualitative,0.0,0,0.0,0.0
6510,"Basophils, Body Fluid Manual Count",0.0,0,0.0,0.0
6511,"Basophils, CSF",0.0,0,0.0,0.0
6513,"Benzodiazepines Qualitative, Serum",0.0,0,0.0,0.0
6514,"Benzodiazepines Qualitative, Urine confirmatory",0.0,0,0.0,0.0
6472,"ANA Pattern Homogenous Titer, Serum",0.0,0,0.0,0.0
6473,"ANA Pattern Immunofluorescence, Serum",0.0,0,0.0,0.0
6474,"ANA Pattern, Serum",0.0,0,0.0,0.0
6475,"ANA Speckled Titer, Serum",0.0,0,0.0,0.0
6768,Follitropin Quantitative Serum/Plasma,0.0,0,0.0,0.0
2779,"Neisseria meningitidis C, W135 Antigen CSF",0.0,0,0.0,0.0
2780,"Varicella zoster Antibody IgG, Cerebral Spinal Fluid Quantitative",0.0,0,0.0,0.0
6766,FMR1 Gene Mutation Analysis Blood or Tissue Molecular Genetics Method Narrative,0.0,0,0.0,0.0
2784,Corynebacterium diphtheriae Antibody Quantitative Immunoassasy,0.0,0,0.0,0.0
2768,Brucella Antibody IgG,0.0,0,0.0,0.0
6958,"Immunoelectorphoresis Interp, Serum/Plasma",0.0,0,0.0,0.0
6960,"Immunofixation Interp, Urine",0.0,0,0.0,0.0
6969,"Influenza A/B RNA Probe and Target Amplification, Unspecified Specimen",0.0,0,0.0,0.0
6928,"HLA A/B/C (Class 1) Antibody, Serum",0.0,0,0.0,0.0
6929,"HLA B27 Probe and Target Amplification, Qualitative",0.0,0,0.0,0.0
6931,"HLA DP/DQ/DR (Class II) Antibody, Serum",0.0,0,0.0,0.0
6937,"HTLV I/II Antibody Immunoassay, Serum Qualitative",0.0,0,0.0,0.0
6940,"Human Papilloma Virus 16/18/31/33/35/39/45/51/52/56/59/68 DNA Probe, Cervix Qualitative",0.0,0,0.0,0.0
6948,"Hypochromia Automated Count, Blood",0.0,0,0.0,0.0
559,Campylobacter ID,0.0,0,0.0,0.0
561,Chlamydia Antibody Panel,0.0,0,0.0,0.0
660,Neisseria meningitidis Antigen Panel,0.0,0,0.0,0.0
570,Culture Routine,0.0,0,0.0,0.0
571,Cytomegalovirus Antibody Titer,0.0,0,0.0,0.0
6765,First Trimester Maternal Screen Panel Serum/Plasma,0.0,0,0.0,0.0
2843,Rubella Antibody Qualitative,0.0,0,0.0,0.0
631,HIV DNA,0.0,0,0.0,0.0
6814,Glucose Quantitative Serum/Plasma 30 minutes Post 75 g Glucose PO,0.0,0,0.0,0.0
6815,Glucose Quantitative Serum/Plasma Pre 100 g Glucose PO,0.0,0,0.0,0.0
817,"Amylase, Urine 24 hr Calc",0.0,0,0.0,0.0
2967,Anchovy Antibody IgE (Engraulis encrasicolus),0.0,0,0.0,0.0
2968,Anchovy Antibody IgE RAST (Engraulis encrasicolus),0.0,0,0.0,0.0
2971,Anisakis Antibody IgE,0.0,0,0.0,0.0
810,"Amino Acids Screen, Urine",0.0,0,0.0,0.0
3033,Aspergillus amstelodami Antibody IgE,0.0,0,0.0,0.0
3035,Aspergillus flavus Antibody IgE,0.0,0,0.0,0.0
6824,Granular Casts Qualitative Urine Sediment Light Microscopy,0.0,0,0.0,0.0
6828,Heinz bodies Qualitative Blood Light Microscopy,0.0,0,0.0,0.0
605,Gram Stain Fluid,0.0,0,0.0,0.0
6805,Glucose Quantitative Serum/Plasma 1 hr Post 100 g Glucose PO,0.0,0,0.0,0.0
6812,Glucose Quantitative Serum/Plasma 3 hrs Post 100 g Glucose PO,0.0,0,0.0,0.0
3040,Aspergillus fumigatus Antibody IgG RAST,0.0,0,0.0,0.0
3057,Aspergillus nidulans Antibody IgE,0.0,0,0.0,0.0
3921,Cranberry Antibody IgE (Vaccinium oxycoccos),0.0,0,0.0,0.0
3928,Crawfish Antibody IgE (Astacus astacus),0.0,0,0.0,0.0
3929,Crawfish Antibody IgE RAST (Astacus astacus),0.0,0,0.0,0.0
3940,Cucumber Antibody IgE (Cucumis sativus),0.0,0,0.0,0.0
787,Chlamydia Serology,0.0,0,0.0,0.0
788,Coccidioides Antibody Titer,0.0,0,0.0,0.0
792,HTLV I Antibody,0.0,0,0.0,0.0
6488,"Arsenic Quantitative, Blood",0.0,0,0.0,0.0
796,ABO and RH Type,0.0,0,0.0,0.0
6482,"Anisocytosis Qualitative, Blood Automated Count",0.0,0,0.0,0.0
6802,Glomerular Filtration Rate/1.73 sq M Predicted Creatinine Based Formula (MDRD),0.0,0,0.0,0.0
606,Gram Stain Genital,0.0,0,0.0,0.0
610,Gram Stain Wound,0.0,0,0.0,0.0
2847,Adenovirus Antibody Titer CSF,0.0,0,0.0,0.0
2850,Babesia ID in Unspecified Specimen,0.0,0,0.0,0.0
2851,"Cryptococcus Antibody, CSF",0.0,0,0.0,0.0
2852,"Echovirus Antibody, CSF",0.0,0,0.0,0.0
2870,Aedes mosquito Antibody IgE (Aedes communis),0.0,0,0.0,0.0
2875,Alfalfa Antibody IgE (Medicago sativa),0.0,0,0.0,0.0
3074,Aspergillus versicolor Antibody IgE,0.0,0,0.0,0.0
2919,Alternaria sp. Antibody IgE RAST,0.0,0,0.0,0.0
3069,Aspergillus terreus Antibody IgE,0.0,0,0.0,0.0
2821,Legionella Antibody IgG Qualitative,0.0,0,0.0,0.0
2832,Varicella zoster Antibody CSF,0.0,0,0.0,0.0
3060,Aspergillus niger Antibody IgE,0.0,0,0.0,0.0
6832,Helicobacter pylori Antibody IgG Quantitative Serum,0.0,0,0.0,0.0
6833,Helicobacter pylori Antigen Qualitative Stool,0.0,0,0.0,0.0
6838,Hemoglobin A/Hemoglobin Total Blood,0.0,0,0.0,0.0
6840,Hemoglobin A2 Prime/Hemoglobin Total Blood,0.0,0,0.0,0.0
6845,Hemoglobin C/Hemoglobin Total Blood,0.0,0,0.0,0.0
6847,Hemoglobin E/Hemoglobin Total Blood,0.0,0,0.0,0.0
6856,Hemoglobin Lepore/Hemoglobin Total Blood,0.0,0,0.0,0.0
6857,Hemoglobin Other/Hemoglobin Total Blood,0.0,0,0.0,0.0
6859,Hemoglobin Pattern Interpretation Blood Electrophoresis,0.0,0,0.0,0.0
6862,Hemoglobin Qualitative Urine Test strip,0.0,0,0.0,0.0
613,Hantavirus Antibody,0.0,0,0.0,0.0
3066,Aspergillus sp. Antibody IgE Ratio,0.0,0,0.0,0.0
622,Hepatitis Test,0.0,0,0.0,0.0
3063,Aspergillus niger IgG4 Antibody,0.0,0,0.0,0.0
2833,Varicella zoster Antigen,0.0,0,0.0,0.0
1001,E-Test Sensitivity Listeria CSF,0.0,0,0.0,0.0
7057,"Meperidine, Urine Qualitative",0.0,0,0.0,0.0
7068,"Methamphetamine, Urine Qualitative",0.0,0,0.0,0.0
7070,"Methaqualone, Urine Qualitative",0.0,0,0.0,0.0
2682,Acute Hepatitis Panel,0.0,0,0.0,0.0
980,"Drug Screen Overdose, Urine",0.0,0,0.0,0.0
6743,Ethyl glucuronide Quantitative Urine,0.0,0,0.0,0.0
983,"D-Xylose, Urine",0.0,0,0.0,0.0
984,Eastern Equine Encephalitis Antibody Qualitative CSF,0.0,0,0.0,0.0
985,"Electrolytes, Urine",0.0,0,0.0,0.0
2689,Ehrlichia chaffeensis Antibody Serum,0.0,0,0.0,0.0
489,"Parainfluenza Type1,2,3 Antibody",0.0,0,0.0,0.0
490,"Parainfluenza Type1,2,3",0.0,0,0.0,0.0
6500,"Barbiturates Qualitative, Serum, Plasma or Blood",0.0,0,0.0,0.0
524,Typhoid O Antibody,0.0,0,0.0,0.0
529,Mycobacterium sp. DNA Unspecified Probe and Target Amplification Method,0.0,0,0.0,0.0
7045,"Macrocytes, Blood Qualitative",0.0,0,0.0,0.0
7047,"Macrophages, Body Fluid Manual",0.0,0,0.0,0.0
2693,"Neisseria meningitidis A, C, W135, and Y Antigen CSF",0.0,0,0.0,0.0
3963,Cumin Antibody IgE (Cuminum cyminum),0.0,0,0.0,0.0
6740,Ethanol Quantitative Blood,0.0,0,0.0,0.0
4004,Dermatophagoides microceras Antibody IgE RAST,0.0,0,0.0,0.0
6790,Gas Panel Blood,0.0,0,0.0,0.0
4055,Duck feather Antibody IgE RAST,0.0,0,0.0,0.0
4066,Eastern White Pine Antibody IgE (Pinus strobus),0.0,0,0.0,0.0
6455,"Alpha-1-Fetoprotein Interpretation, Serum",0.0,0,0.0,0.0
6456,"Alpha-1-Fetoprotein Quantitative, Amniotic Fluid",0.0,0,0.0,0.0
4099,Eggplant Antibody IgE (Solanum melongena),0.0,0,0.0,0.0
491,Parainfluenza Type2 Antibody,0.0,0,0.0,0.0
7138,"Neutrophils Percent, CSF Manual",0.0,0,0.0,0.0
7144,"Nidus, Stone",0.0,0,0.0,0.0
7148,"Nordiazepam Confirmation, Urine",0.0,0,0.0,0.0
2594,LDL Cholesterol VAP,0.0,0,0.0,0.0
2597,MTHFR Gene Mutation Analysis Blood or Tissue Molecular Genetics Method Narrative,0.0,0,0.0,0.0
2654,Lyme disease (Borrelia burgdorferi) 30kD Antibody IgG Dup,0.0,0,0.0,0.0
2678,"Chlamydia trachomatis/Neisseria gonorrhoeae DNA Probe and Amp, Urine",0.0,0,0.0,0.0
7089,Monocytes+Macrophages Percent Body Fluid,0.0,0,0.0,0.0
7091,"Morphine, Urine Qualitative",0.0,0,0.0,0.0
7092,"Morphology, Blood Interp",0.0,0,0.0,0.0
7096,Multiple pregnancy,0.0,0,0.0,0.0
7099,"Mumps Antibody IgG, Serum Qualitative",0.0,0,0.0,0.0
7102,"Mycoplasma hominis Culture, Unspecified Specimen",0.0,0,0.0,0.0
2633,Ehrlichia muris-like,0.0,0,0.0,0.0
6748,Factor X Activity Actual/Normal Platelet Poor Plasma Chromogenic Method,0.0,0,0.0,0.0
1032,Glucose Reagent Test,0.0,0,0.0,0.0
6746,F5 Gene Mutations Identifier Blood or Tissue Molecular Genetics Method Nominal,0.0,0,0.0,0.0
2618,West Nile Virus RNA,0.0,0,0.0,0.0
2623,Culture Biopsy,0.0,0,0.0,0.0
6745,F2 gene p.G20210A Qualitative Blood or Tissue Molecular genetics Method,0.0,0,0.0,0.0
495,Parainfluenza Interp,0.0,0,0.0,0.0
497,T and B Lymphocyte Panel,0.0,0,0.0,0.0
499,T Cell % Relative Antibody,0.0,0,0.0,0.0
500,T Cell Antibody Specificity,0.0,0,0.0,0.0
7079,"Microcytes, Blood",0.0,0,0.0,0.0
2628,Culture Surgical,0.0,0,0.0,0.0
2631,Ehrlichia chaffeensis Antigen,0.0,0,0.0,0.0
2632,Ehrlichia ewingii / canis,0.0,0,0.0,0.0
1016,Giardia lamblia Antibody,0.0,0,0.0,0.0
6785,Gamma Globulin/Protein Total Unspecified time Urine Electrophoresis,0.0,0,0.0,0.0
7021,"Lupus Anticoagulant Neutralization Platelet, Platelet Poor Plasma",0.0,0,0.0,0.0
7022,"Lupus Anticoagulant Neutraliztion Dilute Phospholipid, Platelet Poor Plasma",0.0,0,0.0,0.0
7024,"Lutropin, Serum/Plasma Quantitative",0.0,0,0.0,0.0
7025,"Lyme disease (Borrelia burgdorferi) Antibody IgG / Antibody IgM Ratio, Serum",0.0,0,0.0,0.0
6781,Galactomannan (Aspergillus) Antigen Quantitative Serum/Plasma Immunoassay,0.0,0,0.0,0.0
7031,"Lyme disease (Borrelia burgdorferi) Antibody Qualitative, Serum Immunoassay",0.0,0,0.0,0.0
6972,Inhaled Oxygen Concentration,0.0,0,0.0,0.0
6988,"Isospora belli Modified Acid Fast Stain, Unspecified Specimen",0.0,0,0.0,0.0
531,Amoeba ID,0.0,0,0.0,0.0
532,Anaerobic ID,0.0,0,0.0,0.0
541,Arbovirus Panel,0.0,0,0.0,0.0
2745,Mycobacterium tuberculosis complex rRNA (MC MTD),0.0,0,0.0,0.0
4133,Eosinophil cationic protein (ECP) Serum,0.0,0,0.0,0.0
2753,Rickettsia spotted fever group Antibody Qualitative,0.0,0,0.0,0.0
2760,Rickettsia rickettsii Antibody IgG and IgM Panel Serum,0.0,0,0.0,0.0
2761,Rickettsia rickettsii Antibody Qualitative Serum,0.0,0,0.0,0.0
2764,Trypanosoma sp. Identified Blood Light microscopy,0.0,0,0.0,0.0
6779,Fungus 4 Identified Unspecified Specimen Culture,0.0,0,0.0,0.0
6772,Fungal Culture Skin,0.0,0,0.0,0.0
2775,Neisseria meningitidis A and Y Antigen CSF,0.0,0,0.0,0.0
2776,"Neisseria meningitidis A, C, W135, and Y Antigen",0.0,0,0.0,0.0
2777,Neisseria meningitidis B / E Coli K1 Antigen,0.0,0,0.0,0.0
2778,Neisseria meningitidis B / E Coli K1 Antigen CSF,0.0,0,0.0,0.0
6492,"Aspergillus sp. Antibody Qualitative, Serum Immune diffusion (ID)",0.0,0,0.0,0.0
6493,"Aspergillus sp. Antibody Titer, Serum Complement Fixation",0.0,0,0.0,0.0
6497,"Bacteria Identified, Isolate",0.0,0,0.0,0.0
6499,"Bacteria, Urine Sediment Microscopy HPF",0.0,0,0.0,0.0
2749,Rickettsia prowazekii (Typhus Fever) Antibody Quantitative,0.0,0,0.0,0.0
2695,Neisseria meningitidis B / E Coli K1 Antigen Urine,0.0,0,0.0,0.0
2701,Yersinia Antibody IgM,0.0,0,0.0,0.0
2706,Culture Cervix,0.0,0,0.0,0.0
2711,"Lyme disease (Borrelia burgdorferi) DNA, CSF",0.0,0,0.0,0.0
2716,Hepatitis A RNA Probe,0.0,0,0.0,0.0
2720,Hepatitis B DNA Probe Quantitative IU/mL Unspecified Specimen,0.0,0,0.0,0.0
2722,Hepatitis B rRNA Qualitative Unspecified Specimen,0.0,0,0.0,0.0
958,CSF Routine Panel,0.0,0,0.0,0.0
961,Culture Lower Respiratory,0.0,0,0.0,0.0
963,"Cytology, CSF",0.0,0,0.0,0.0
966,"Cytology, Urine",0.0,0,0.0,0.0
970,Differential Automated Blood,0.0,0,0.0,0.0
973,Differential CSF,0.0,0,0.0,0.0
7013,Lipid Risk Factors,0.0,0,0.0,0.0
975,Differential Manual Blood,0.0,0,0.0,0.0
2731,Hepatitis C Antibody IgG Quantitative,0.0,0,0.0,0.0
2736,Hepatitis D Antibody IgM Qualitative,0.0,0,0.0,0.0
2738,Hepatitis E Antibody (Anti HEV) IgG Quantitative,0.0,0,0.0,0.0
2739,Hepatitis E Antibody (Anti HEV) IgM Quantitative,0.0,0,0.0,0.0
503,T Cell Panel,0.0,0,0.0,0.0
513,C diphtheriae Test,0.0,0,0.0,0.0
514,Cryptococcus Test,0.0,0,0.0,0.0
547,Blood Culture Virus,0.0,0,0.0,0.0
556,Brucella abortus Agglutinins,0.0,0,0.0,0.0
557,La Crosse Virus Antibody Quantitative Serum,0.0,0,0.0,0.0
6990,"Jo-1 Antibody Immunoassay, Serum Qualitative",0.0,0,0.0,0.0
6996,"Ketones, Serum/Plasma Quantitative",0.0,0,0.0,0.0
7012,"Lipid Panel, Serum/Plasma",0.0,0,0.0,0.0
6786,Gamma Globulin/Protein Total Urine 24 hr Electrophoresis,0.0,0,0.0,0.0
9420,Chlordiazepoxide Mass Concentrate Urine Confirmatory Method,0.0,0,0.0,0.0
6695,Epithelial Cells Qualitative Urine Sediment Light Microscopy,0.0,0,0.0,0.0
9457,Chlorpromazine ng/mL Serum or Plasma,0.0,0,0.0,0.0
9464,Chlorpropamide ug/mL Serum or Plasma,0.0,0,0.0,0.0
9170,Barbiturates mg/dL Serum or Plasma,0.0,0,0.0,0.0
9171,Barbiturates ng/mL Blood Confirmatory Method,0.0,0,0.0,0.0
9173,Barbiturates ng/mL Meconium,0.0,0,0.0,0.0
9174,Barbiturates ng/mL Serum or Plasma Screen Method,0.0,0,0.0,0.0
9176,Barbiturates ng/mL Urine Confirmatory Method,0.0,0,0.0,0.0
9178,Barbiturates other ng/mL Urine,0.0,0,0.0,0.0
9179,Barbiturates umol/L Serum or Plasma,0.0,0,0.0,0.0
9193,Benzodiazepines Cutoff ng/mL Urine Screen Method,0.0,0,0.0,0.0
9195,Benzodiazepines ng/mL Blood Confirmatory Method,0.0,0,0.0,0.0
7799,PT Panel Platelet Poor Plasma Coagulation Assay,0.0,0,0.0,0.0
9198,Benzodiazepines ng/mL Serum or Plasma,0.0,0,0.0,0.0
9199,Benzodiazepines ng/mL Serum or Plasma Confirmatory Method,0.0,0,0.0,0.0
9203,Benzodiazepines ng/mL Urine Confirmatory Method,0.0,0,0.0,0.0
9207,Benzodiazepines umol/L Serum or Plasma,0.0,0,0.0,0.0
9266,Buprenorphine Mass Concentrate Urine Confirmatory Method,0.0,0,0.0,0.0
9269,Bupropion ng/mL Serum or Plasma,0.0,0,0.0,0.0
9095,Amoxapine ng/mL Serum or Plasma,0.0,0,0.0,0.0
9100,Amoxapine+8-Hydroxyamoxapine ng/mL Serum or Plasma,0.0,0,0.0,0.0
9104,Amoxicillin+Clavulanate ug/mL Serum or Plasma,0.0,0,0.0,0.0
9106,Amphetamine Cutoff ng/mL Urine Screen Method,0.0,0,0.0,0.0
9107,Amphetamine ng/mL Blood Confirmatory Method,0.0,0,0.0,0.0
1258,"PT, INR and PTT/APTT",0.0,0,0.0,0.0
1259,PT and PTT/APTT,0.0,0,0.0,0.0
9197,Benzodiazepines ng/mL Meconium,0.0,0,0.0,0.0
256,Streptococcus agalactiae Culture,0.0,0,0.0,0.0
263,Helicobacter pylori Urease,0.0,0,0.0,0.0
9783,Efavirenz ug/mL Serum or Plasma,0.0,0,0.0,0.0
9465,Chlorpropamide ug/mL Urine,0.0,0,0.0,0.0
9507,Clobazam ug/mL Serum or Plasma,0.0,0,0.0,0.0
9515,Clomipramine ng/mL Serum or Plasma,0.0,0,0.0,0.0
9525,Clonazepam Mass Concentrate Urine Confirmatory Method,0.0,0,0.0,0.0
9526,Clonazepam ng/mL Blood,0.0,0,0.0,0.0
9537,Clonidine ng/mL Serum or Plasma,0.0,0,0.0,0.0
9550,Clozapine+Norclozapine Mass Concentrate Serum or Plasma,0.0,0,0.0,0.0
9553,Cocaine Cutoff ng/mL Urine Screen Method,0.0,0,0.0,0.0
9557,Cocaine ng/mL Serum or Plasma Confirmatory Method,0.0,0,0.0,0.0
9572,Codeine Mass Concentrate Urine,0.0,0,0.0,0.0
9360,Carisoprodol ug/mL Urine,0.0,0,0.0,0.0
9581,Cyclobenzaprine Mass Concentrate Serum or Plasma,0.0,0,0.0,0.0
9597,Cyclosporine ug/L Blood Immunoassay Trough,0.0,0,0.0,0.0
6632,Cryocrit of Serum Spun Westergren,0.0,0,0.0,0.0
9626,Desipramine ng/mL Urine Confirmatory Method,0.0,0,0.0,0.0
6626,Creatinine Quantitative Unspecified Time Urine,0.0,0,0.0,0.0
6618,Creatine Kinase macromolecular type 2/Creatine Kinase Total Serum/Plasma,0.0,0,0.0,0.0
9282,Butabarbital ug/mL Serum or Plasma,0.0,0,0.0,0.0
9290,Butalbital ug/mL Serum or Plasma,0.0,0,0.0,0.0
9310,Cannabinoids Cutoff ng/mL Urine Screen Method,0.0,0,0.0,0.0
9311,Cannabinoids ng/mL Blood Confirmatory Method,0.0,0,0.0,0.0
9314,Cannabinoids ng/mL Serum or Plasma,0.0,0,0.0,0.0
9319,Cannabinoids ng/mL Urine Confirmatory Method,0.0,0,0.0,0.0
9351,Carboxy tetrahydrocannabinol ng/mL Serum or Plasma,0.0,0,0.0,0.0
9355,Carboxy tetrahydrocannabinol ng/mL Urine Confirmatory Method,0.0,0,0.0,0.0
9573,Codeine mg/dL Serum or Plasma,0.0,0,0.0,0.0
8998,Acetohexamide ug/mL Serum or Plasma,0.0,0,0.0,0.0
8999,Acetohexamide ug/mL Unspecified Specimen,0.0,0,0.0,0.0
9000,Acetohexamide ug/mL Urine,0.0,0,0.0,0.0
9015,Alpha hydroxyalprazolam ng/mL Blood,0.0,0,0.0,0.0
8917,Enterovirus RNA CSF Probe and Target Amplification Method,0.0,0,0.0,0.0
2263,Thallium,0.0,0,0.0,0.0
6673,Electrolytes 1998 Panel Serum/Plasma,0.0,0,0.0,0.0
4503,Honey Antibody IgE RAST,0.0,0,0.0,0.0
4507,Honey Bee Antibody IgE RAST (Apis mellifera),0.0,0,0.0,0.0
4510,Honey Bee Antibody IgG (Apis mellifera),0.0,0,0.0,0.0
