DETAIL_LAB_PROCEDURE_ID,ntk_score_lab,n_patients_with_abnormal,abnormal_rate_patients_pos,abnormal_rate_patients_neg
6723,7.105817488984924e-05,1006,0.00033953935827061286,0.00013962100907078786
406,7.091690615249367e-05,1004,0.00045271914436081716,0.0001379043573199175
962,7.091690615249367e-05,1004,5.6589893045102146e-05,0.000142911258259956
478,6.985739062232693e-05,989,6.790787165412258e-05,0.00014062238925879555
288,6.985739062232693e-05,989,0.00012449776469922473,0.0001399071176959329
407,6.908041256687133e-05,978,0.0004640371229698376,0.00013404189088045925
2719,6.893914382951576e-05,976,0.00029426744383453116,0.00013590159694390212
1045,6.893914382951576e-05,976,6.790787165412258e-05,0.00013876268319535268
7724,6.787962829934902e-05,961,0.00011317978609020429,0.00013604465125647463
7184,6.759709082463789e-05,957,0.0015166091336087375,0.00011773369924719098
1681,6.703201587521563e-05,949,0.0004300831871427763,0.0001303224787535735
2724,6.689074713786006e-05,947,0.000237677550789429,0.00013246829344216142
6459,6.618440345108224e-05,937,0.00029426744383453116,0.0001303224787535735
1192,6.484235044620436e-05,918,0.00012449776469922473,0.0001297502615032834
6555,6.477171607752659e-05,917,0.00020372361496236773,0.00012860582700270314
2683,6.463044734017102e-05,915,0.00029426744383453116,0.00012717528387697787
2729,6.448917860281545e-05,913,0.0011883877539471451,0.00011558788455860306
1984,6.42772754967821e-05,910,0.00033953935827061286,0.00012588779506382512
6444,6.413600675942654e-05,908,0.00013581574330824515,0.00012817666406498556
7135,6.357093181000428e-05,900,0.00016976967913530643,0.00012660306662668776
196,6.35002974413265e-05,899,2.2635957218040857e-05,0.0001283197183775581
2221,6.314712559793759e-05,894,0.00014713372191726558,0.00012603084937639765
2087,6.222887880512642e-05,881,7.9225850263143e-05,0.00012502946918838993
238,6.215824443644863e-05,880,0.00011317978609020429,0.00012445725193809982
1919,6.187570696173751e-05,876,0.00014713372191726558,0.00012345587175009213
1930,6.166380385570415e-05,873,7.9225850263143e-05,0.0001238850346878097
593,6.138126638099303e-05,869,6.790787165412258e-05,0.00012345587175009213
2100,6.0039213376115156e-05,850,0.00040744722992473546,0.00011644621043403823
7159,5.982731027008181e-05,847,0.00019240563635334728,0.00011873507943519869
1517,5.961540716404846e-05,844,0.00010186180748118387,0.00011945035099806133
1668,5.954477279537068e-05,843,0.0003621753154886537,0.00011601704749632065
7872,5.9403504058015115e-05,841,4.5271914436081714e-05,0.00011973645962320639
2425,5.9403504058015115e-05,841,5.6589893045102146e-05,0.00011959340531063386
510,5.897969784594842e-05,835,2.2635957218040857e-05,0.00011916424237291627
6577,5.8909063477270635e-05,834,9.054382887216343e-05,0.00011816286218490858
1614,5.8767794739915074e-05,832,0.00020372361496236773,0.00011644621043403823
1117,5.8626526002559506e-05,830,0.00014713372191726558,0.00011687537337175582
1167,5.8626526002559506e-05,830,0.0004187652085337559,0.00011344206987001513
751,5.855589163388172e-05,829,7.9225850263143e-05,0.00011759064493461846
15457,5.8485257265203945e-05,828,0.0013807933903004924,0.00010099634467620515
845,5.8485257265203945e-05,828,7.9225850263143e-05,0.00011744759062204593
2005,5.8132085421815026e-05,823,0.00010186180748118387,0.00011644621043403823
1165,5.7708279209748336e-05,817,0.00013581574330824515,0.00011515872162088547
2223,5.763764484107055e-05,816,0.00012449776469922473,0.00011515872162088547
1112,5.756701047239277e-05,815,0.00014713372191726558,0.00011472955868316789
14382,5.7355107366359424e-05,812,0.00028294946522551073,0.00011258374399457996
15658,5.728447299768164e-05,811,0.00010186180748118387,0.00011472955868316789
850,5.66487636795816e-05,802,9.054382887216343e-05,0.00011358512418258765
750,5.66487636795816e-05,802,9.054382887216343e-05,0.00011358512418258765
272,5.643686057354825e-05,799,7.9225850263143e-05,0.0001132990155574426
2530,5.636622620487046e-05,798,0.0,0.00011415734143287778
445,5.5942419992803774e-05,792,0.00033953935827061286,0.00010900738618026674
6582,5.5942419992803774e-05,792,2.2635957218040857e-05,0.00011301290693229754
804,5.558924814941486e-05,787,0.00037349329409767413,0.00010786295167968652
2179,5.495353883131481e-05,778,0.00029426744383453116,0.00010757684305454146
1606,5.481227009395925e-05,776,0.00014713372191726558,0.00010915044049283928
2660,5.474163572528147e-05,775,0.000158451700526286,0.00010886433186769422
6516,5.4388463881892556e-05,770,0.0017542866843981665,8.797840223210505e-05
1180,5.403529203850364e-05,765,4.5271914436081714e-05,0.00010886433186769422
1282,5.3258313983048034e-05,754,0.00014713372191726558,0.00010600324561624365
7841,5.304641087701469e-05,751,0.00013581574330824515,0.00010571713699109859
813,5.255197029627021e-05,744,0.00039612925131571504,0.00010142550761392274
6867,5.1986895346847945e-05,736,0.00020372361496236773,0.0001027129964270755
1746,5.149245476610347e-05,729,0.00014713372191726558,0.00010242688780193043
16488,5.142182039742569e-05,728,0.00011317978609020429,0.0001027129964270755
66,5.092737981668121e-05,721,1.1317978609020428e-05,0.00010299910505222055
1829,5.092737981668121e-05,721,2.2635957218040857e-05,0.00010285605073964802
16441,5.092737981668121e-05,721,3.395393582706129e-05,0.0001027129964270755
1879,5.071547671064786e-05,718,0.0011770697753381246,8.783534791953253e-05
6861,4.923215496841443e-05,697,5.6589893045102146e-05,9.899358430018975e-05
2520,4.89496174937033e-05,693,0.00013581574330824515,9.741998686189194e-05
16155,4.8878983125025516e-05,692,0.0004300831871427763,9.355752042243366e-05
13948,4.845517691295882e-05,686,3.395393582706129e-05,9.7706095487037e-05
8930,4.781946759485878e-05,677,0.0,9.684776961160181e-05
2435,4.7748833226180995e-05,676,3.395393582706129e-05,9.62755523613117e-05
981,4.7748833226180995e-05,676,0.00045271914436081716,9.098254279612814e-05
7187,4.739566138279208e-05,671,0.0002603135080074699,9.26991945469985e-05
6653,4.69012208020476e-05,664,6.790787165412258e-05,9.412973767272377e-05
6575,4.6830586433369825e-05,663,7.9225850263143e-05,9.384362904757872e-05
1613,4.668931769601426e-05,661,0.00019240563635334728,9.212697729670838e-05
1115,4.6618683327336474e-05,660,7.9225850263143e-05,9.341446610986114e-05
7078,4.619487711526978e-05,654,3.395393582706129e-05,9.312835748471607e-05
2006,4.619487711526978e-05,654,0.00016976967913530643,9.141170573384573e-05
6953,4.6124242746592e-05,653,0.00019240563635334728,9.098254279612814e-05
2440,4.6124242746592e-05,653,0.00010186180748118387,9.212697729670838e-05
6849,4.6053608377914216e-05,652,0.000158451700526286,9.12686514212732e-05
417,4.591233964055865e-05,650,0.00013581574330824515,9.12686514212732e-05
2409,4.577107090320309e-05,648,6.790787165412258e-05,9.184086867156333e-05
398,4.548853342849195e-05,644,0.00021504159357138816,8.940894535783033e-05
741,4.478218974171413e-05,634,0.00014713372191726558,8.883672810754022e-05
2067,4.471155537303635e-05,633,3.395393582706129e-05,9.012421692069298e-05
1026,4.400521168625852e-05,623,2.2635957218040857e-05,8.883672810754022e-05
7010,4.393457731758074e-05,622,7.9225850263143e-05,8.797840223210505e-05
1893,4.393457731758074e-05,622,5.6589893045102146e-05,8.82645108572501e-05
1342,4.393457731758074e-05,622,0.00010186180748118387,8.769229360695999e-05
1013,4.3652039842869606e-05,618,0.0002603135080074699,8.511731598065448e-05
6434,4.308696489344735e-05,610,2.2635957218040857e-05,8.697702204409735e-05
15613,4.266315868138065e-05,604,0.00024899552939844946,8.32576099172116e-05
6955,4.230998683799174e-05,599,0.000237677550789429,8.268539266692149e-05
6952,4.2098083731958395e-05,596,0.000158451700526286,8.32576099172116e-05
2400,4.202744936328061e-05,595,5.6589893045102146e-05,8.440204441779184e-05
881,4.202744936328061e-05,595,0.0,8.511731598065448e-05
16501,4.195681499460283e-05,594,0.00032822137966159243,8.082568660347862e-05
6752,4.195681499460283e-05,594,0.00020372361496236773,8.239928404177644e-05
6924,4.1603643151213914e-05,589,0.00012449776469922473,8.268539266692149e-05
287,4.1462374413858353e-05,587,5.6589893045102146e-05,8.32576099172116e-05
6448,4.1250471307825e-05,584,0.00012449776469922473,8.197012110405885e-05
6579,4.1109202570469434e-05,582,6.790787165412258e-05,8.239928404177644e-05
1593,4.103856820179166e-05,581,3.395393582706129e-05,8.268539266692149e-05
1309,4.0685396358402745e-05,576,9.054382887216343e-05,8.125484954119621e-05
1964,4.054412762104718e-05,574,6.790787165412258e-05,8.125484954119621e-05
1011,4.040285888369161e-05,572,6.790787165412258e-05,8.096874091605116e-05
6950,4.033222451501383e-05,571,7.9225850263143e-05,8.06826322909061e-05
2367,3.9908418302947136e-05,565,0.00038481127270669456,7.596183997601265e-05
1349,3.9696515196913784e-05,562,1.1317978609020428e-05,8.025346935318851e-05
15295,3.962588082823601e-05,561,4.5271914436081714e-05,7.96812521028984e-05
6880,3.948461209088044e-05,559,0.00019240563635334728,7.753543741431047e-05
6798,3.920207461616931e-05,555,0.00019240563635334728,7.696322016402036e-05
2407,3.906080587881374e-05,553,9.054382887216343e-05,7.796460035202805e-05
6724,3.821319345468035e-05,541,7.9225850263143e-05,7.639100291373023e-05
1183,3.821319345468035e-05,541,0.00012449776469922473,7.581878566344012e-05
855,3.793065597996922e-05,537,3.395393582706129e-05,7.639100291373023e-05
856,3.764811850525809e-05,533,1.1317978609020428e-05,7.610489428858518e-05
6566,3.757748413658031e-05,532,6.790787165412258e-05,7.524656841315001e-05
7058,3.757748413658031e-05,532,0.0,7.610489428858518e-05
1280,3.7506849767902525e-05,531,2.2635957218040857e-05,7.56757313508676e-05
2698,3.7365581030546964e-05,529,0.0003055854224435516,7.181326491140932e-05
2665,3.701240918715805e-05,524,7.9225850263143e-05,7.395907959999725e-05
6868,3.694177481848027e-05,523,7.9225850263143e-05,7.381602528742473e-05
1965,3.672987171244692e-05,520,6.790787165412258e-05,7.352991666227967e-05
307,3.623543113170244e-05,513,0.0003508573368796333,6.895217865995875e-05
1536,3.6094162394346875e-05,511,0.0,7.310075372456208e-05
1100,3.60235280256691e-05,510,3.395393582706129e-05,7.252853647427197e-05
1292,3.5952893656991314e-05,509,3.395393582706129e-05,7.238548216169943e-05
15610,3.574099055095796e-05,506,0.00038481127270669456,6.752163553423347e-05
1628,3.55997218136024e-05,504,7.9225850263143e-05,7.109799334854669e-05
809,3.552908744492462e-05,503,0.00013581574330824515,7.023966747311151e-05
7823,3.5175915601535705e-05,498,1.1317978609020428e-05,7.109799334854669e-05
16731,3.510528123285792e-05,497,0.00012449776469922473,6.952439591024887e-05
2219,3.503464686418014e-05,496,7.9225850263143e-05,6.995355884796645e-05
790,3.503464686418014e-05,496,0.00013581574330824515,6.923828728510382e-05
6484,3.4893378126824576e-05,494,0.000158451700526286,6.866607003481369e-05
6747,3.4893378126824576e-05,494,1.1317978609020428e-05,7.052577609825656e-05
16485,3.461084065211344e-05,490,2.2635957218040857e-05,6.981050453539393e-05
942,3.461084065211344e-05,490,3.395393582706129e-05,6.96674502228214e-05
2086,3.4540206283435664e-05,489,7.9225850263143e-05,6.895217865995875e-05
9712,3.4045765702691184e-05,482,2.2635957218040857e-05,6.866607003481369e-05
711,3.3763228227980055e-05,478,3.395393582706129e-05,6.795079847195106e-05
6963,3.3480690753268926e-05,474,4.5271914436081714e-05,6.723552690908841e-05
6665,3.341005638459114e-05,473,0.00012449776469922473,6.609109240850819e-05
2050,3.341005638459114e-05,473,6.790787165412258e-05,6.680636397137082e-05
6578,3.305688454120223e-05,468,4.5271914436081714e-05,6.637720103365324e-05
6954,3.305688454120223e-05,468,0.00012449776469922473,6.537582084564554e-05
13391,3.291561580384666e-05,466,0.00014713372191726558,6.480360359535543e-05
2726,3.27743470664911e-05,464,0.00010186180748118387,6.508971222050048e-05
2101,3.256244396045775e-05,461,0.0005658989304510215,5.879532246730923e-05
648,3.2350540854424405e-05,458,2.2635957218040857e-05,6.5232766533073e-05
1648,3.1856100273679925e-05,451,6.790787165412258e-05,6.36591690947752e-05
7220,3.178546590500214e-05,450,9.054382887216343e-05,6.323000615705761e-05
2094,3.171483153632436e-05,449,6.790787165412258e-05,6.337306046963014e-05
1295,3.164419716764658e-05,448,0.00011317978609020429,6.26577889067675e-05
1191,3.1573562798968796e-05,447,5.6589893045102146e-05,6.323000615705761e-05
7090,3.1361659692935444e-05,444,0.0007356686095863279,5.4217584464988315e-05
6876,3.0937853480868755e-05,438,9.054382887216343e-05,6.151335440618726e-05
2218,3.0937853480868755e-05,438,0.00010186180748118387,6.137030009361474e-05
340,3.086721911219097e-05,437,4.5271914436081714e-05,6.194251734390486e-05
6576,3.086721911219097e-05,437,1.1317978609020428e-05,6.237168028162245e-05
14087,3.086721911219097e-05,437,3.395393582706129e-05,6.208557165647739e-05
7002,3.079658474351319e-05,436,0.00011317978609020429,6.094113715589716e-05
1197,3.07259503748354e-05,435,3.395393582706129e-05,6.179946303133233e-05
7727,3.058468163747984e-05,433,0.00022635957218040858,5.908143109245429e-05
1667,3.0443412900124275e-05,431,0.00013581574330824515,5.9939756967889456e-05
6981,3.0443412900124275e-05,431,3.395393582706129e-05,6.122724578104221e-05
1584,3.037277853144649e-05,430,0.00011317978609020429,6.0082811280461984e-05
7893,3.0160875425413142e-05,427,0.00013581574330824515,5.9367539717599344e-05
636,3.0019606688057578e-05,425,4.5271914436081714e-05,6.022586559303451e-05
1725,2.980770358202423e-05,422,0.00012449776469922473,5.879532246730923e-05
6933,2.9595800475990885e-05,419,9.054382887216343e-05,5.879532246730923e-05
591,2.9595800475990885e-05,419,4.5271914436081714e-05,5.9367539717599344e-05
635,2.95251661073131e-05,418,7.9225850263143e-05,5.879532246730923e-05
1219,2.95251661073131e-05,418,6.790787165412258e-05,5.893837677988176e-05
1434,2.9454531738635317e-05,417,6.790787165412258e-05,5.879532246730923e-05
7383,2.9454531738635317e-05,417,0.00012449776469922473,5.8080050904446585e-05
1368,2.9383897369957537e-05,416,5.6589893045102146e-05,5.879532246730923e-05
568,2.9313263001279753e-05,415,3.395393582706129e-05,5.893837677988176e-05
1748,2.9313263001279753e-05,415,2.2635957218040857e-05,5.908143109245429e-05
720,2.9242628632601973e-05,414,0.00014713372191726558,5.7364779341583945e-05
6725,2.9101359895246405e-05,412,9.054382887216343e-05,5.779394227930153e-05
6584,2.8818822420535276e-05,408,0.00010186180748118387,5.707867071643889e-05
1348,2.8818822420535276e-05,408,0.0,5.836615952959164e-05
7066,2.8606919314501928e-05,405,0.0009733461603757569,4.56343257106366e-05
1393,2.8536284945824144e-05,404,6.790787165412258e-05,5.693561640386636e-05
7869,2.8465650577146364e-05,403,3.395393582706129e-05,5.722172502901142e-05
1326,2.839501620846858e-05,402,0.00011317978609020429,5.6077290528431186e-05
1833,2.83243818397908e-05,401,6.790787165412258e-05,5.650645346614877e-05
2191,2.83243818397908e-05,401,0.0005998528662780827,4.978290077523993e-05
1320,2.811247873375745e-05,398,5.6589893045102146e-05,5.6220344841003714e-05
1050,2.8041844365079667e-05,397,0.0,5.6792562091293826e-05
7525,2.7971209996401887e-05,396,4.5271914436081714e-05,5.6077290528431186e-05
2271,2.7971209996401887e-05,396,6.790787165412258e-05,5.579118190328613e-05
6975,2.7971209996401887e-05,396,1.1317978609020428e-05,5.650645346614877e-05
2185,2.7688672521690755e-05,392,0.000158451700526286,5.407453015241579e-05
2230,2.7688672521690755e-05,392,0.00014713372191726558,5.4217584464988315e-05
6791,2.754740378433519e-05,390,0.00021504159357138816,5.3073149964408084e-05
2710,2.7406135046979626e-05,388,0.00022635957218040858,5.26439870266905e-05
709,2.7194231940946278e-05,385,1.1317978609020428e-05,5.4932856027850955e-05
255,2.7194231940946278e-05,385,4.5271914436081714e-05,5.450369309013337e-05
15100,2.7123597572268494e-05,384,0.00010186180748118387,5.36453672146982e-05
264,2.698232883491293e-05,382,2.2635957218040857e-05,5.436063877756084e-05
2662,2.6841060097557365e-05,380,7.9225850263143e-05,5.335925858955315e-05
2622,2.66997913602018e-05,378,0.00012449776469922473,5.250093271411797e-05
5273,2.6629156991524017e-05,377,0.0,5.393147583984326e-05
194,2.6558522622846233e-05,376,2.2635957218040857e-05,5.3502312902125675e-05
2404,2.641725388549067e-05,374,0.00010186180748118387,5.2214824088972916e-05
625,2.641725388549067e-05,374,5.6589893045102146e-05,5.278704133926303e-05
13026,2.6275985148135105e-05,372,0.000158451700526286,5.121344390096521e-05
7878,2.6275985148135105e-05,372,0.0,5.321620427698062e-05
2567,2.613471641077954e-05,370,4.5271914436081714e-05,5.2357878401545444e-05
2487,2.6064082042101757e-05,369,5.6589893045102146e-05,5.207176977640039e-05
7729,2.5993447673423973e-05,368,0.00010186180748118387,5.135649821353775e-05
683,2.5993447673423973e-05,368,0.0,5.26439870266905e-05
1777,2.5781544567390628e-05,365,3.395393582706129e-05,5.178566115125533e-05
6974,2.5499007092679496e-05,361,1.1317978609020428e-05,5.1499552526110276e-05
6896,2.5428372724001715e-05,360,0.0008375304170675118,4.091353339574316e-05
2226,2.5216469617968367e-05,357,9.054382887216343e-05,4.992595508781246e-05
6971,2.5145835249290583e-05,356,0.0,5.092733527582016e-05
2444,2.5075200880612803e-05,355,5.6589893045102146e-05,5.006900940038499e-05
16733,2.5075200880612803e-05,355,0.00012449776469922473,4.9210683524949814e-05
1074,2.4863297774579455e-05,352,9.054382887216343e-05,4.9210683524949814e-05
2192,2.4863297774579455e-05,352,2.2635957218040857e-05,5.006900940038499e-05
732,2.4722029037223887e-05,350,7.9225850263143e-05,4.9067629212377286e-05
1675,2.4722029037223887e-05,350,7.9225850263143e-05,4.9067629212377286e-05
17184,2.4651394668546106e-05,349,9.054382887216343e-05,4.878152058723223e-05
969,2.4510125931190542e-05,347,4.5271914436081714e-05,4.9067629212377286e-05
345,2.4510125931190542e-05,347,4.5271914436081714e-05,4.9067629212377286e-05
7824,2.4439491562512758e-05,346,2.2635957218040857e-05,4.9210683524949814e-05
271,2.4298222825157194e-05,344,3.395393582706129e-05,4.878152058723223e-05
7034,2.415695408780163e-05,342,0.000158451700526286,4.692181452378936e-05
3493,2.4015685350446062e-05,340,2.2635957218040857e-05,4.8352357649514646e-05
2096,2.394505098176828e-05,339,3.395393582706129e-05,4.806624902436959e-05
1927,2.394505098176828e-05,339,9.054382887216343e-05,4.735097746150694e-05
16163,2.394505098176828e-05,339,0.00016976967913530643,4.634959727349925e-05
1722,2.3803782244412717e-05,337,3.395393582706129e-05,4.7780140399224534e-05
2251,2.3733147875734933e-05,336,3.395393582706129e-05,4.7637086086652006e-05
1882,2.3733147875734933e-05,336,6.790787165412258e-05,4.7207923148934415e-05
7145,2.366251350705715e-05,335,2.2635957218040857e-05,4.7637086086652006e-05
4023,2.366251350705715e-05,335,3.395393582706129e-05,4.749403177407947e-05
1333,2.359187913837937e-05,334,2.2635957218040857e-05,4.749403177407947e-05
624,2.359187913837937e-05,334,1.1317978609020428e-05,4.7637086086652006e-05
1075,2.359187913837937e-05,334,1.1317978609020428e-05,4.7637086086652006e-05
2663,2.34506104010238e-05,332,4.5271914436081714e-05,4.692181452378936e-05
14086,2.3309341663668237e-05,330,3.395393582706129e-05,4.677876021121683e-05
7018,2.3309341663668237e-05,330,0.00021504159357138816,4.4489891210056376e-05
16522,2.3238707294990456e-05,329,0.000158451700526286,4.506210846034649e-05
549,2.2956169820279324e-05,325,3.395393582706129e-05,4.606348864835419e-05
7094,2.2885535451601544e-05,324,4.5271914436081714e-05,4.5777380023209135e-05
1755,2.281490108292376e-05,323,3.395393582706129e-05,4.5777380023209135e-05
15639,2.281490108292376e-05,323,9.054382887216343e-05,4.506210846034649e-05
17540,2.2744266714245976e-05,322,6.790787165412258e-05,4.5205162772919016e-05
2249,2.2673632345568196e-05,321,4.5271914436081714e-05,4.5348217085491544e-05
2807,2.2673632345568196e-05,321,7.9225850263143e-05,4.491905414777396e-05
1347,2.2602997976890412e-05,320,2.2635957218040857e-05,4.549127139806407e-05
2659,2.2602997976890412e-05,320,5.6589893045102146e-05,4.506210846034649e-05
2489,2.2391094870857064e-05,317,7.9225850263143e-05,4.434683689748385e-05
2462,2.2320460502179283e-05,316,4.5271914436081714e-05,4.4632945522628904e-05
2687,2.2320460502179283e-05,316,7.9225850263143e-05,4.420378258491132e-05
868,2.2320460502179283e-05,316,3.395393582706129e-05,4.477599983520143e-05
6957,2.22498261335015e-05,315,4.5271914436081714e-05,4.4489891210056376e-05
1808,2.2108557396145935e-05,313,0.0,4.477599983520143e-05
1883,2.2108557396145935e-05,313,0.00010186180748118387,4.348851102204867e-05
2174,2.203792302746815e-05,312,3.395393582706129e-05,4.420378258491132e-05
9826,2.203792302746815e-05,312,5.6589893045102146e-05,4.3917673959766264e-05
13392,2.1896654290112587e-05,310,6.790787165412258e-05,4.348851102204867e-05
3824,2.1896654290112587e-05,310,2.2635957218040857e-05,4.406072827233879e-05
2649,2.1826019921434803e-05,309,5.6589893045102146e-05,4.348851102204867e-05
1647,2.1755385552757022e-05,308,2.2635957218040857e-05,4.377461964719373e-05
1925,2.1755385552757022e-05,308,7.9225850263143e-05,4.305934808433109e-05
832,2.1755385552757022e-05,308,0.00011317978609020429,4.2630185146613505e-05
2673,2.1755385552757022e-05,308,5.6589893045102146e-05,4.3345456709476145e-05
7093,2.1543482446723674e-05,305,1.1317978609020428e-05,4.348851102204867e-05
895,2.147284807804589e-05,304,2.2635957218040857e-05,4.320240239690362e-05
7109,2.147284807804589e-05,304,3.395393582706129e-05,4.305934808433109e-05
6426,2.140221370936811e-05,303,0.00019240563635334728,4.091353339574316e-05
6932,2.140221370936811e-05,303,1.1317978609020428e-05,4.320240239690362e-05
1728,2.140221370936811e-05,303,0.0,4.3345456709476145e-05
1700,2.1331579340690326e-05,302,4.5271914436081714e-05,4.2630185146613505e-05
1087,2.1331579340690326e-05,302,4.5271914436081714e-05,4.2630185146613505e-05
1918,2.1331579340690326e-05,302,5.6589893045102146e-05,4.248713083404098e-05
835,2.1260944972012546e-05,301,0.0,4.305934808433109e-05
1215,2.119031060333476e-05,300,2.2635957218040857e-05,4.2630185146613505e-05
630,2.119031060333476e-05,300,0.000158451700526286,4.091353339574316e-05
1646,2.1119676234656978e-05,299,2.2635957218040857e-05,4.248713083404098e-05
7129,2.0907773128623633e-05,296,5.6589893045102146e-05,4.16288049586058e-05
2584,2.083713875994585e-05,295,6.790787165412258e-05,4.1342696333460746e-05
2232,2.0766504391268065e-05,294,2.2635957218040857e-05,4.177185927117833e-05
2782,2.0695870022590285e-05,293,2.2635957218040857e-05,4.16288049586058e-05
152,2.06252356539125e-05,292,1.1317978609020428e-05,4.16288049586058e-05
6895,2.06252356539125e-05,292,0.00021504159357138816,3.905382733230029e-05
1889,2.06252356539125e-05,292,4.5271914436081714e-05,4.119964202088822e-05
6882,2.0554601285234717e-05,291,5.6589893045102146e-05,4.091353339574316e-05
251,2.0483966916556937e-05,290,1.1317978609020428e-05,4.1342696333460746e-05
2461,2.0413332547879153e-05,289,5.6589893045102146e-05,4.0627424770598106e-05
1439,2.0342698179201372e-05,288,2.2635957218040857e-05,4.091353339574316e-05
6391,2.027206381052359e-05,287,1.1317978609020428e-05,4.091353339574316e-05
1924,2.0201429441845805e-05,286,4.5271914436081714e-05,4.034131614545305e-05
6453,2.0201429441845805e-05,286,1.1317978609020428e-05,4.0770479083170634e-05
190,2.0130795073168024e-05,285,1.1317978609020428e-05,4.0627424770598106e-05
16738,1.998952633581246e-05,283,5.6589893045102146e-05,3.976909889516293e-05
2207,1.9918891967134676e-05,282,0.000237677550789429,3.733717558142995e-05
18190,1.9918891967134676e-05,282,0.00016976967913530643,3.8195501456865116e-05
2213,1.9848257598456892e-05,281,2.2635957218040857e-05,3.991215320773546e-05
1654,1.977762322977911e-05,280,0.0,4.005520752030799e-05
2650,1.977762322977911e-05,280,4.5271914436081714e-05,3.9482990270017875e-05
247,1.977762322977911e-05,280,2.2635957218040857e-05,3.976909889516293e-05
2476,1.9706988861101328e-05,279,2.2635957218040857e-05,3.96260445825904e-05
2342,1.9706988861101328e-05,279,1.1317978609020428e-05,3.976909889516293e-05
2265,1.9636354492423547e-05,278,2.2635957218040857e-05,3.9482990270017875e-05
6528,1.9565720123745763e-05,277,0.0,3.96260445825904e-05
1096,1.9565720123745763e-05,277,0.00013581574330824515,3.790939283172006e-05
334,1.949508575506798e-05,276,6.790787165412258e-05,3.862466439458271e-05
14215,1.949508575506798e-05,276,3.395393582706129e-05,3.905382733230029e-05
991,1.949508575506798e-05,276,3.395393582706129e-05,3.905382733230029e-05
2715,1.94244513863902e-05,275,0.00018108765774432685,3.705106695628489e-05
803,1.921254828035685e-05,272,5.6589893045102146e-05,3.8195501456865116e-05
7721,1.9071279543001286e-05,270,2.2635957218040857e-05,3.833855576943765e-05
2454,1.8788742068290154e-05,266,4.5271914436081714e-05,3.7480229894002476e-05
9014,1.8788742068290154e-05,266,0.0005772169090600418,3.075667720309363e-05
9027,1.864747333093459e-05,264,0.0005772169090600418,3.047056857794858e-05
9024,1.864747333093459e-05,264,0.0005772169090600418,3.047056857794858e-05
248,1.8576838962256806e-05,263,0.00012449776469922473,3.604968676827719e-05
7789,1.8435570224901242e-05,261,3.395393582706129e-05,3.6908012643712364e-05
1182,1.8435570224901242e-05,261,0.0,3.733717558142995e-05
6863,1.836493585622346e-05,260,1.1317978609020428e-05,3.705106695628489e-05
1252,1.8294301487545678e-05,259,0.00011317978609020429,3.5620523830559605e-05
3119,1.8294301487545678e-05,259,6.790787165412258e-05,3.619274108084972e-05
6034,1.8223667118867894e-05,258,1.1317978609020428e-05,3.6764958331139836e-05
1307,1.8153032750190113e-05,257,1.1317978609020428e-05,3.662190401856731e-05
3198,1.808239838151233e-05,256,1.1317978609020428e-05,3.647884970599478e-05
7865,1.808239838151233e-05,256,0.00021504159357138816,3.390387207968926e-05
6656,1.808239838151233e-05,256,1.1317978609020428e-05,3.647884970599478e-05
7795,1.801176401283455e-05,255,2.2635957218040857e-05,3.619274108084972e-05
746,1.801176401283455e-05,255,4.5271914436081714e-05,3.590663245570466e-05
1350,1.801176401283455e-05,255,2.2635957218040857e-05,3.619274108084972e-05
4078,1.801176401283455e-05,255,0.0,3.647884970599478e-05
798,1.7941129644156765e-05,254,1.1317978609020428e-05,3.619274108084972e-05
266,1.787049527547898e-05,253,6.790787165412258e-05,3.533441520541455e-05
1926,1.787049527547898e-05,253,6.790787165412258e-05,3.533441520541455e-05
6843,1.77998609068012e-05,252,6.790787165412258e-05,3.519136089284202e-05
6817,1.7729226538123417e-05,251,2.2635957218040857e-05,3.5620523830559605e-05
151,1.7729226538123417e-05,251,1.1317978609020428e-05,3.576357814313213e-05
8341,1.7587957800767853e-05,249,0.00012449776469922473,3.404692639226179e-05
1804,1.7587957800767853e-05,249,0.00013581574330824515,3.390387207968926e-05
1038,1.7376054694734504e-05,246,1.1317978609020428e-05,3.504830658026949e-05
6770,1.7376054694734504e-05,246,4.5271914436081714e-05,3.461914364255191e-05
400,1.7376054694734504e-05,246,0.00010186180748118387,3.390387207968926e-05
15678,1.723478595737894e-05,244,6.790787165412258e-05,3.404692639226179e-05
6762,1.723478595737894e-05,244,2.2635957218040857e-05,3.461914364255191e-05
1173,1.723478595737894e-05,244,5.6589893045102146e-05,3.418998070483432e-05
1649,1.6952248482667808e-05,240,0.0,3.4333035017406846e-05
1361,1.6952248482667808e-05,240,0.0,3.4333035017406846e-05
860,1.6881614113990027e-05,239,3.395393582706129e-05,3.3760817767116734e-05
437,1.6881614113990027e-05,239,5.6589893045102146e-05,3.347470914197168e-05
767,1.6740345376634463e-05,237,1.1317978609020428e-05,3.3760817767116734e-05
2661,1.666971100795668e-05,236,3.395393582706129e-05,3.333165482939915e-05
1951,1.6599076639278895e-05,235,1.1317978609020428e-05,3.347470914197168e-05
6991,1.6599076639278895e-05,235,0.0,3.3617763454544206e-05
1227,1.6528442270601115e-05,234,2.2635957218040857e-05,3.318860051682662e-05
8374,1.6528442270601115e-05,234,0.0,3.347470914197168e-05
